233.228, 129.265, 8.335, 12.992 False
232.951, 129.268, 8.335, 13.025 False
232.673, 129.271, 8.335, 13.058 False
232.395, 129.273, 8.335, 13.091 False
232.117, 129.276, 8.335, 13.124 False
231.839, 129.279, 8.335, 13.157 False
231.562, 129.282, 8.334, 13.190 False
231.284, 129.285, 8.334, 13.223 False
231.006, 129.288, 8.334, 13.256 False
230.728, 129.291, 8.334, 13.289 False
230.450, 129.295, 8.334, 13.322 False
230.173, 129.298, 8.334, 13.355 False
229.895, 129.301, 8.334, 13.388 False
229.617, 129.305, 8.334, 13.421 False
229.339, 129.308, 8.334, 13.454 False
229.061, 129.311, 8.334, 13.487 False
228.784, 129.315, 8.334, 13.520 False
228.506, 129.318, 8.334, 13.553 False
228.228, 129.322, 8.334, 13.586 False
227.950, 129.325, 8.334, 13.619 False
227.673, 129.328, 8.334, 13.652 False
227.395, 129.332, 8.334, 13.685 False
227.117, 129.335, 8.334, 13.718 False
226.839, 129.339, 8.334, 13.751 False
226.561, 129.342, 8.334, 13.784 False
226.284, 129.346, 8.334, 13.817 False
226.006, 129.349, 8.334, 13.850 False
225.728, 129.352, 8.334, 13.883 False
225.450, 129.356, 8.334, 13.916 False
225.173, 129.359, 8.334, 13.949 False
224.895, 129.363, 8.334, 13.982 False
224.617, 129.366, 8.334, 14.015 False
224.339, 129.370, 8.334, 14.048 False
224.062, 129.373, 8.334, 14.081 False
223.784, 129.376, 8.334, 14.114 False
223.506, 129.380, 8.334, 14.147 False
223.228, 129.383, 8.334, 14.180 False
222.950, 129.387, 8.334, 14.213 False
222.673, 129.390, 8.334, 14.246 False
222.395, 129.393, 8.334, 14.279 False
222.117, 129.397, 8.334, 14.312 False
221.839, 129.400, 8.334, 14.345 False
221.562, 129.403, 8.334, 14.378 False
221.284, 129.406, 8.334, 14.411 False
221.006, 129.410, 8.334, 14.444 False
220.728, 129.413, 8.334, 14.477 False
220.450, 129.416, 8.334, 14.510 False
220.173, 129.419, 8.334, 14.543 False
219.895, 129.422, 8.334, 14.576 False
219.617, 129.425, 8.333, 14.609 False
219.339, 129.429, 8.333, 14.642 False
219.062, 129.432, 8.333, 14.675 False
218.784, 129.435, 8.333, 14.708 False
218.506, 129.438, 8.333, 14.741 False
218.228, 129.441, 8.333, 14.774 False
217.951, 129.443, 8.333, 14.807 False
217.673, 129.446, 8.333, 14.840 False
217.395, 129.449, 8.333, 14.873 False
217.117, 129.452, 8.333, 14.906 False
216.839, 129.455, 8.333, 14.939 False
216.562, 129.458, 8.333, 14.972 False
216.284, 129.461, 8.333, 15.005 False
216.006, 129.463, 8.333, 15.038 False
215.728, 129.466, 8.333, 15.071 False
215.451, 129.469, 8.333, 15.104 False
215.173, 129.471, 8.333, 15.137 False
214.895, 129.474, 8.333, 15.170 False
214.617, 129.476, 8.333, 15.203 False
214.339, 129.479, 8.333, 15.236 False
214.062, 129.481, 8.333, 15.269 False
213.784, 129.484, 8.333, 15.302 False
213.506, 129.486, 8.333, 15.335 False
213.228, 129.488, 8.333, 15.368 False
212.951, 129.491, 8.333, 15.401 False
212.673, 129.493, 8.333, 15.434 False
212.395, 129.495, 8.333, 15.467 False
212.117, 129.497, 8.333, 15.500 False
211.840, 129.499, 8.333, 15.533 False
211.562, 129.501, 8.333, 15.566 False
211.284, 129.503, 8.333, 15.599 False
211.006, 129.505, 8.333, 15.632 False
210.728, 129.507, 8.333, 15.665 False
210.451, 129.509, 8.333, 15.698 False
210.173, 129.511, 8.333, 15.731 False
209.895, 129.513, 8.333, 15.764 False
209.617, 129.515, 8.333, 15.797 False
209.340, 129.517, 8.333, 15.830 False
209.062, 129.518, 8.333, 15.863 False
208.784, 129.520, 8.333, 15.896 False
208.506, 129.521, 8.333, 15.929 False
208.228, 129.523, 8.333, 15.962 False
207.951, 129.525, 8.333, 15.995 False
207.673, 129.526, 8.333, 16.028 False
207.395, 129.528, 8.333, 16.061 False
207.117, 129.529, 8.333, 16.094 False
206.840, 129.530, 8.333, 16.127 False
206.562, 129.532, 8.333, 16.160 False
206.284, 129.533, 8.333, 16.193 False
206.006, 129.534, 8.333, 16.226 False
205.728, 129.535, 8.333, 16.259 False
205.451, 129.537, 8.333, 16.292 False
205.173, 129.538, 8.333, 16.325 False
204.895, 129.538, 8.333, 16.358 False
204.617, 129.539, 8.333, 16.391 False
204.340, 129.540, 8.333, 16.424 False
204.062, 129.541, 8.333, 16.457 False
203.784, 129.541, 8.333, 16.490 False
203.506, 129.542, 8.333, 16.523 False
203.229, 129.543, 8.333, 16.556 False
202.951, 129.543, 8.333, 16.589 False
202.673, 129.544, 8.333, 16.622 False
202.395, 129.544, 8.333, 16.655 False
202.117, 129.545, 8.333, 16.688 False
201.840, 129.545, 8.333, 16.721 False
201.562, 129.546, 8.330, 16.754 False
201.285, 129.546, 8.310, 16.787 False
201.009, 129.547, 8.281, 16.820 False
200.734, 129.547, 8.228, 16.853 False
200.463, 129.547, 8.143, 16.886 False
200.195, 129.547, 8.033, 16.919 False
199.931, 129.547, 7.903, 16.952 False
199.672, 129.548, 7.757, 16.985 False
199.419, 129.548, 7.599, 17.018 False
199.170, 129.548, 7.433, 17.051 False
198.928, 129.548, 7.263, 17.084 False
198.691, 129.548, 7.099, 17.117 False
198.459, 129.548, 6.943, 17.150 False
198.232, 129.548, 6.802, 17.183 False
198.008, 129.547, 6.674, 17.216 False
197.789, 129.547, 6.564, 17.249 False
197.573, 129.547, 6.466, 17.282 False
197.359, 129.547, 6.386, 17.315 False
197.148, 129.547, 6.313, 17.348 False
196.939, 129.547, 6.246, 17.381 False
196.732, 129.546, 6.183, 17.414 False
